file	sha12	sheet	row	col	klass	rule	old_text	new_text
pm_29.xlsx	35305835796a	Test Case Specification&Result	161	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	162	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	162	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	163	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	163	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	164	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	164	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	165	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	165	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	166	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) while the call stays active	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) while the call stays active
pm_29.xlsx	35305835796a	Test Case Specification&Result	166	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	166	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	166	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	167	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	167	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	168	proc	mechanical	d-read	3. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	3. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	168	er	needs_ruling	er-tail-is-received→is sent <時機>	3. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	169	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) while the call stays active	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) while the call stays active
pm_29.xlsx	35305835796a	Test Case Specification&Result	169	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 2 (Timed)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 2 (Timed)
pm_29.xlsx	35305835796a	Test Case Specification&Result	169	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	169	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 2 (Timed) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	170	pre	mechanical	sig-bare	1. $STATUS_BH_BCM1.OperationalModeSts$ = 4 (Ignition_On)	1. STATUS_BH_BCM1.OperationalModeSts = 4 (Ignition_On)
pm_29.xlsx	35305835796a	Test Case Specification&Result	170	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 15 (SNA)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 15 (SNA)
pm_29.xlsx	35305835796a	Test Case Specification&Result	170	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is PENDING: DR-PW20	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is PENDING: DR-PW20
pm_29.xlsx	35305835796a	Test Case Specification&Result	170	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 15 (SNA) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 15 (SNA) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	170	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = PENDING: DR-PW20 is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	171	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. PROXI Switch_Off_Time is configured to a known value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	171	proc	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. Open the timeout setting entry in the HU menu and read the timeout setting value and check that it is the configured PROXI Switch_Off_Time value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	171	er	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. The timeout setting value is the configured PROXI Switch_Off_Time value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	172	pre	needs_ruling	proxi-R-G70(e)-vs-R-VS86	3. PROXI Switch_Off_Time is configured to a known value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	172	proc	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. Open the timeout setting entry in the HU menu and read the timeout setting value and check that it is the configured PROXI Switch_Off_Time value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	172	er	needs_ruling	proxi-R-G70(e)-vs-R-VS86	2. The timeout setting value is the configured PROXI Switch_Off_Time value	
pm_29.xlsx	35305835796a	Test Case Specification&Result	175	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	175	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	175	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	175	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	176	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	176	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	176	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	176	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	177	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	177	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	177	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	177	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	178	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	178	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	178	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	178	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	179	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	179	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	179	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	179	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	180	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	180	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	180	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	180	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	181	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	181	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	181	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	181	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	182	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	182	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	182	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	182	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	183	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	183	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	183	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	183	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	184	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	184	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	184	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	184	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	185	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	185	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	185	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	185	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	186	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	186	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 1 (Standby)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 1 (Standby)
pm_29.xlsx	35305835796a	Test Case Specification&Result	186	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	186	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 1 (Standby) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	187	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	187	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	187	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	187	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	188	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	188	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	188	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	188	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	189	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	189	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	189	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	189	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	190	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	190	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	190	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	190	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	191	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	191	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	191	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	191	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	192	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	192	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	192	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 2 (Ignition_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 2 (Ignition_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	192	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	193	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	193	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	193	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	193	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	194	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
pm_29.xlsx	35305835796a	Test Case Specification&Result	194	proc	mechanical	d-read	2. Read the signal $STATUS_TELEMATIC.PowerSts_Telematic$ and check that it is 0 (Sleep)	2. Read STATUS_TELEMATIC.PowerSts_Telematic and check that it is 0 (Sleep)
pm_29.xlsx	35305835796a	Test Case Specification&Result	194	er	mechanical	d-er-signal	1. The signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off) is registered without a bus error	1. STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off) is registered without a bus error
pm_29.xlsx	35305835796a	Test Case Specification&Result	194	er	needs_ruling	er-tail-is-received→is sent <時機>	2. The signal value $STATUS_TELEMATIC.PowerSts_Telematic$ = 0 (Sleep) is received	
pm_29.xlsx	35305835796a	Test Case Specification&Result	195	proc	mechanical	c-send	1. Send the signal $STATUS_BH_BCM1.OperationalModeSts$ = 10 (Ignition_Pre_Off)	1. Send CAN: STATUS_BH_BCM1.OperationalModeSts = 10 (Ignition_Pre_Off)
