path	line	rg_id	side	basis	line_text
features/vehicle_setting/docs/handoff/V33_number_hygiene_wvf71.md	141	R-G23	AMBIGUOUS	NO_KW	本包引用：R-G5、R-G13、R-G18、R-G22、R-G23、R-VF18、R-VF91、R-VF92、
features/vehicle_setting/docs/handoff/V72_reorder_dispatch.md	17	R-G13	AMBIGUOUS	NO_KW	全文已落 `docs/fw036/RULINGS_LEDGER.md`（引用即據，R-G13）。
features/vehicle_setting/docs/handoff/V73_u72_review.md	69	R-G29	LEDGER	CONTEXT_KW	## 5. 未驗項分流（R-G29）
features/vehicle_setting/docs/upstream/U73_v73_landed.md	100	R-G29	LEDGER	CONTEXT_KW	## 四、`BACKLOG.md` —— 新建（V73 §5 之分流，R-G29）
features/vehicle_setting/docs/upstream/U73_v73_landed.md	113	R-G29	AMBIGUOUS	NO_KW	**未結 DR 37 項亦未入** —— 其記於 `DATA_REQUESTS.md`（R-G29 之「已知而不入本檔者」）。
features/vehicle_setting/docs/upstream/U73_v73_landed.md	119	R-G29	LEDGER	CONTEXT_KW	**有，二項** —— **皆為 V73 §5 已分流者，本包不重複展開**（R-G29：
features/vehicle_setting/docs/upstream/V19a_pilot_collision_report.md	63	R-G12	FO	CONTEXT_KW	此即 R-G12 所防之形態，而這次的加害者是本 session。**請儘速處置。**
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	5	R-G23	AMBIGUOUS	NO_KW	> 本檔保留不刪（R-VF18、R-G23）；內文一字未改。
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	21	R-G13	AMBIGUOUS	NO_KW	## 一、R-G13 引用回報表（§G）
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	28	R-G13	AMBIGUOUS	NO_KW	| `R-G13` | `abdc56e3` | `abdc56e3` | **符** |
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	29	R-G18	AMBIGUOUS	NO_KW	| `R-G18` | `8f61f9fd` | `8f61f9fd` | **符** |
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	30	R-G22	AMBIGUOUS	NO_KW	| `R-G22` | `bca29f8f` | `bca29f8f` | **符** |
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	66	R-G23	FO	CONTEXT_KW	與 §E-1 預期相符。**依 R-G23′「落檔當下 live 取號，不得預先配號」**，
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	161	R-G18	FO	CONTEXT_KW	**未以重產 waiver 消解之**（§A 令 `docs/fw036/` 不碰，且重產屬「增」，違 R-G18）。
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	216	R-G23	AMBIGUOUS	NO_KW	**§C 已全數交付**（其為 R-G23′ 所生之編號整治，與改善案直接相關），
features/vehicle_setting/docs/upstream/V33_number_hygiene_wvf71.md	225	R-G13	FO	CONTEXT_KW	在 tsv 重產前，任何引用它的下放包只能以編號引用 —— **即 R-G13 生效前之狀態**。
features/vehicle_setting/docs/upstream/V33a_c_only.md	17	R-G13	AMBIGUOUS	NO_KW	## 一、R-G13 引用回報表
features/vehicle_setting/docs/upstream/V33a_c_only.md	24	R-G13	AMBIGUOUS	NO_KW	| `R-G13` | `abdc56e3` | `abdc56e3` | **符** |
features/vehicle_setting/docs/upstream/V33a_c_only.md	25	R-G18	AMBIGUOUS	NO_KW	| `R-G18` | `8f61f9fd` | `8f61f9fd` | **符** |
features/vehicle_setting/docs/upstream/V33a_c_only.md	26	R-G22	AMBIGUOUS	NO_KW	| `R-G22` | `bca29f8f` | `bca29f8f` | **符** |
features/vehicle_setting/docs/upstream/V33a_c_only.md	35	R-G23	FO	CONTEXT_KW	**取號時點為落檔前一刻**（R-G23′：落檔當下 live 取號，不得預先配號）：
features/vehicle_setting/docs/upstream/V33a_c_only.md	105	R-G22	FO	CONTEXT_KW	因引用改指而**文字變動**者二條，依 R-G22@`bca29f8f` 其 sha 將換發：
features/vehicle_setting/docs/upstream/V33a_c_only.md	169	R-G18	AMBIGUOUS	NO_KW	**未以重產 waiver 消解之** —— §A 令 `docs/fw036/` 不碰，且重產屬「增」，違 R-G18。
features/vehicle_setting/docs/upstream/V33a_c_only.md	204	R-G23	AMBIGUOUS	NO_KW	（R-VF18、R-G23 之處置：另一份標 [SUPERSEDED] 不刪）。
features/vehicle_setting/docs/upstream/V33a_c_only.md	212	R-G13	FO	CONTEXT_KW	即 R-G13 生效前之狀態。**VS 線於 V34 引用本條時須注意此點。**
features/vehicle_setting/reports/dr_draft_vssl.md	7	R-G13	LEDGER	CONTEXT_KW	本文面三節可整體轉寄，亦可拆節分寄。每節之「查無」皆依 R-G13 三要件
features/vehicle_setting/scripts/vf230_wvf68_selfcheck.py	118	R-G20	AMBIGUOUS	NO_KW	# 二處各寫一份則其分岔不會被任何檢查攔下（R-G20 之同一顧慮）。
features/vsm_v42/ANOMALIES.md	18	R-G24	AMBIGUOUS	NO_KW	投遞區存在（`drwxr-xr-x`，R-G24 路徑實在），**內含 0 files**。
features/vsm_v42/ANOMALIES.md	37	R-G27	FO	CONTEXT_KW	—— 其得作為 sha 比對之對照方，不得作為本線之原檔（R-G27「新 feature
features/vsm_v42/ANOMALIES.md	66	R-G23	FO	CONTEXT_KW	- **附註**：上繳 00 §8「A-VL2 起之號保留給該三項」**不承認** —— R-G23 為落檔當下 live 取號，
features/vsm_v42/ANOMALIES.md	81	R-G29	AMBIGUOUS	NO_KW	working 版相對 HEAD 多出 **16 個條號**：`R-G29`、`R-G42`、
features/vsm_v42/ANOMALIES.md	237	R-G28	FO	CONTEXT_KW	- **登記日**：2026-09-01（下放包 02 之 W-2，R-G28 檢查）
features/vsm_v42/ANOMALIES.md	244	R-G28	AMBIGUOUS	NO_KW	正是 R-G28 所指「圖中載有未見於 docx 之數值與流程」之型態。
features/vsm_v42/ANOMALIES.md	255	R-G28	AMBIGUOUS	NO_KW	P4 逐 TC 需驗因果方向時依圖判，圖為來源（R-G28 型），不臆測。**本條 RESOLVED。**
features/vsm_v42/RULINGS.md	3	R-G23	FO	CONTEXT_KW	Feature slug：`vsm_v42`。條號系列 **`R-VL`**（本線單一來源，R-G23 live 取號）。
features/vsm_v42/RULINGS.md	43	R-G13	AMBIGUOUS	BOTH_KW(1/1)	(b) 併採 PM 之三條（引用制 R-G13，執行層自 features/power/RULINGS.md 讀原文）：
features/vsm_v42/RULINGS.md	54	R-G14	LEDGER	CONTEXT_KW	段 3 查無者始得記「查無」並登 forms/LOOKUP_MISSES.md（R-G14）＋ ANOMALIES ＋ DR。
features/vsm_v42/RULINGS.md	109	R-G24	AMBIGUOUS	NO_KW	投遞區 _intake/Vehicle_Setup_VF665/（TitleCase；R-G24，已建妥並 list_directory 實測）。
features/vsm_v42/RULINGS.md	110	R-G27	FO	CONTEXT_KW	原檔落點 sources/raw/<doc_id>/，feature.yaml 以 doc_id 引用（R-G27；新 feature 不存
features/vsm_v42/RULINGS.md	217	R-G28	AMBIGUOUS	NO_KW	(e) Functional Diagram 之流向不於 P3 文字化；P4 逐 TC 需驗因果方向時依圖判，圖為來源（R-G28 型），不臆測。
features/vsm_v42/docs/INDEX.md	12	R-G15	FO	CONTEXT_KW	| 04 | `handoff/04_p3_framework.md` | `upstream/04_p3_framework.md` | 2026-09-02 | **P3：W-8～W-12**。R-VL15/16 落地（v3 就地更新 9 列）→ **E32 B-1 = 0、解得 99**；framework Layer 3 回填 **21/24**（3 家族未對映）；**E34 十組全相符（
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	23	R-G13	FO	CONTEXT_KW	## 二、裁決引用（R-G13 引用制）
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	36	R-G13	AMBIGUOUS	BOTH_KW(1/1)	引用之全域條文：R-G1（BLANK 模板）、R-G13／R-G14（引用制、LOOKUP_MISSES）、R-G23（取號）、
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	36	R-G14	LEDGER	CONTEXT_KW	引用之全域條文：R-G1（BLANK 模板）、R-G13／R-G14（引用制、LOOKUP_MISSES）、R-G23（取號）、
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	36	R-G23	FO	CONTEXT_KW	引用之全域條文：R-G1（BLANK 模板）、R-G13／R-G14（引用制、LOOKUP_MISSES）、R-G23（取號）、
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	37	R-G24	FO	CONTEXT_KW	R-G24（路徑實在性）、R-G27（sources/）、R-G28（CFTS 嵌入物件檢查 —— 本線母件為 VF 非 CFTS，
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	37	R-G27	FO	CONTEXT_KW	R-G24（路徑實在性）、R-G27（sources/）、R-G28（CFTS 嵌入物件檢查 —— 本線母件為 VF 非 CFTS，
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	37	R-G28	FO	CONTEXT_KW	R-G24（路徑實在性）、R-G27（sources/）、R-G28（CFTS 嵌入物件檢查 —— 本線母件為 VF 非 CFTS，
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	57	R-G24	AMBIGUOUS	NO_KW	## 四、Pei 之投遞動作（路徑已建妥並實測，R-G24）
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	68	R-G27	AMBIGUOUS	NO_KW	"`feature.yaml`：`feature: ""Vehicle Setup Management R1 Low""`、`test_group` 同值（R-VL3）；`tc_id_prefix: ""NR1L-VSM42-""`（R-VL3；若模板無此鍵則新增並註明依據）；paths 改以 doc_id 引用（R-G27）。"
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	71	R-G27	FO	CONTEXT_KW	依 R-G27：`sources/raw/<doc_id>/` 放原檔、`sources/extracted/<doc_id>/` 放抽取形、`sources/MANIFEST.tsv` 逐檔加列（doc_id／檔名／sha256／版本／features=`vsm_v42`；#5 若與 `vehicle_setting/inputs/` 同 sha 則 features 欄記 `vsm_v42,v
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	73	R-G28	FO	CONTEXT_KW	R-G28：檢查 VF665 V42 docx 是否含嵌入物件（`word/embeddings/`、`word/media/`）；有者清點並出「由圖找列」表，無者記「已查、無」。
features/vsm_v42/docs/handoff/00_intake_and_rulings.md	117	R-G28	FO	CONTEXT_KW	3. R-G28 嵌入物件檢查結果
features/vsm_v42/docs/handoff/01_sources_recon.md	7	R-G27	FO	CONTEXT_KW	V42 規格 R6 docx、V42 SYSRA、兩份 037、SYSAD。W-2 以此為來源落 `sources/raw/`（R-G27），落完後 `inputs/` 清空（該目錄 gitignored），不得保留副本。
features/vsm_v42/docs/handoff/01_sources_recon.md	19	R-G23	FO	CONTEXT_KW	| 三項候選 anomaly 未先登 | 對；惟「A-VL2 起保留」不承認，見 A-VL2 附註（R-G23 live 取號） |
features/vsm_v42/docs/handoff/01_sources_recon.md	28	R-G13	FO	CONTEXT_KW	## 二、裁決引用（R-G13）
features/vsm_v42/docs/handoff/01_sources_recon.md	45	R-G28	FO	CONTEXT_KW	- R-G28：對 #1 docx 之 `word/embeddings/`、`word/media/` 清點。
features/vsm_v42/docs/handoff/01_sources_recon.md	54	R-G14	LEDGER	CONTEXT_KW	`forms/LOOKUP_MISSES.md` 只登段 3 實查後之「查無」（R-G14）。
features/vsm_v42/docs/handoff/02_sources_recon.md	44	R-G27	FO	CONTEXT_KW	- `extract_source.py` 對 #1 docx 不支援（A-VT7）、對 SYSRA 之 §F-6 誤報型（A-VT8）為已知：docx 依 R-G27 自 raw 直讀 `word/document.xml`；SYSRA 若同樣觸 §F-6 則記其儲存格座標、不改腳本、計數自 raw 直讀。
features/vsm_v42/docs/handoff/02_sources_recon.md	45	R-G28	AMBIGUOUS	NO_KW	- R-G28：#1 docx zip members 與 `word/media/` 清點。
features/vsm_v42/docs/handoff/02_sources_recon.md	54	R-G13	LEDGER	CONTEXT_KW	- 結果標籤：段 1 擴充比對未做者不得記「查無」，記「未解得(止於段1)」；「查無(R-G13)」只在三要件皆滿足且已登 `forms/LOOKUP_MISSES.md` 時用。
features/vsm_v42/docs/handoff/03_signal_atlantis.md	43	R-G13	LEDGER	CONTEXT_KW	5. 結果值域：`段3待ATL-Mi DBC | 未解得(止於段1) | 未解得(止於段2) | 訊息名不符(R-13) | B-1 衝突 | UI路徑(R-P375b) | PROXI路徑(R-P375b/c) | UI+PROXI 雙路徑 | 查無(R-G13)`。
features/vsm_v42/docs/upstream/00_intake_recon.md	9	R-G27	FO	CONTEXT_KW	| 改對了 | W-1 全部：`new_feature.py --adopt-existing` 執行、`feature.yaml` 依 R-VL3／R-G27 填寫 |
features/vsm_v42/docs/upstream/00_intake_recon.md	57	R-G27	FO	CONTEXT_KW	| `sources.*` | 五個 doc_id | R-G27 |
features/vsm_v42/docs/upstream/00_intake_recon.md	58	R-G27	FO	CONTEXT_KW	| `paths.*` | `../../sources/raw/<doc_id>/…` 相對 glob | R-G27（feature 端不存原檔副本） |
features/vsm_v42/docs/upstream/00_intake_recon.md	99	R-G27	FO	CONTEXT_KW	該檔**未被取用為本線之代品**（R-G27：新 feature 一律走 `sources/`）。
features/vsm_v42/docs/upstream/00_intake_recon.md	104	R-G28	FO	CONTEXT_KW	## 3. R-G28 嵌入物件檢查結果
features/vsm_v42/docs/upstream/00_intake_recon.md	110	R-G28	AMBIGUOUS	NO_KW	其 `word/media/` 本不存在，查了亦為假陰）。R-G28 之「查無亦須記明」須以原檔為之，
features/vsm_v42/docs/upstream/00_intake_recon.md	181	R-G14	AMBIGUOUS	NO_KW	`forms/LOOKUP_MISSES.md` **未新增任何列**（R-G14 之登錄前提為段 3 實查，本包未查）。
features/vsm_v42/docs/upstream/00_intake_recon.md	231	R-G29	FO	CONTEXT_KW	五條**皆為 `fenced` 本體**（R-G29 body_kind 閘之要求），無 `section` 型。
features/vsm_v42/docs/upstream/00_intake_recon.md	242	R-G27	FO	CONTEXT_KW	| R-G27／R-G28 | `docs/fw036/FEATURE_ONBOARDING.md` §9.2 | `sources/` 集中制；嵌入物件逐 feature 檢查 |
features/vsm_v42/docs/upstream/00_intake_recon.md	242	R-G28	FO	CONTEXT_KW	| R-G27／R-G28 | `docs/fw036/FEATURE_ONBOARDING.md` §9.2 | `sources/` 集中制；嵌入物件逐 feature 檢查 |
features/vsm_v42/docs/upstream/00_intake_recon.md	267	R-G25	AMBIGUOUS	NO_KW	"""batches"", ""generated"", ""scripts"", ""docs""]`）。R-G25 要求 xlsx 只准在 sandbox 改。"
features/vsm_v42/docs/upstream/00_intake_recon.md	303	R-G29	FO	CONTEXT_KW	移除 `body_kind`（R-G29）。**無一列涉 vsm_v42。**
features/vsm_v42/docs/upstream/00_intake_recon.md	329	R-G13	FO	CONTEXT_KW	引用制（R-G13）之驗證面不因未回填而缺。
features/vsm_v42/docs/upstream/01_sources_recon.md	33	R-G29	AMBIGUOUS	NO_KW	| `R-G29`、`R-G42` | canon 第 9.2 節（全域） |
features/vsm_v42/docs/upstream/01_sources_recon.md	100	R-G28	FO	CONTEXT_KW	R-G28 之嵌入物件清點**未執行**（其為 W-2 之末項）。
features/vsm_v42/docs/upstream/01_sources_recon.md	241	R-G29	AMBIGUOUS	NO_KW	九條 R-VL 皆為 `fenced` 本體，無 `section` 型（R-G29 之要求）。
features/vsm_v42/docs/upstream/01_sources_recon.md	326	R-G29	AMBIGUOUS	NO_KW	若逕自重生，將把他線 16 條未入庫之新條號（`R-G29`、`R-G42`、`R-ICS45`–`R-ICS58`）
features/vsm_v42/docs/upstream/01_sources_recon.md	357	R-G29	AMBIGUOUS	NO_KW	1. **Pei 將 `docs/fw036/RULINGS.sha.tsv`（及其同批他線變更：`R-G29`、`R-G42`、
features/vsm_v42/docs/upstream/02_sources_recon.md	26	R-G29	AMBIGUOUS	NO_KW	> 只提交台帳會登記一條正文不在庫之條文。`R-G29` HEAD 已有；
features/vsm_v42/docs/upstream/02_sources_recon.md	70	R-G29	AMBIGUOUS	NO_KW	十一條 R-VL 皆為 `fenced` 本體（R-G29 之要求），無 `section` 型。
features/vsm_v42/docs/upstream/02_sources_recon.md	131	R-G27	AMBIGUOUS	NO_KW	### 2.3 sources 落檔（R-G27／R-VL11(a)）
features/vsm_v42/docs/upstream/02_sources_recon.md	173	R-G28	AMBIGUOUS	NO_KW	### 2.5 E22 與 R-G28
features/vsm_v42/docs/upstream/02_sources_recon.md	309	R-G13	LEDGER	CONTEXT_KW	| 查無(R-G13) | **0** | 0 | 0 | 0 | 0 | 0 |
features/vsm_v42/docs/upstream/02_sources_recon.md	315	R-G13	LEDGER	CONTEXT_KW	**「查無(R-G13)」為 0**：其須三要件皆滿足並登 `forms/LOOKUP_MISSES.md`（R-G14）；
features/vsm_v42/docs/upstream/02_sources_recon.md	315	R-G14	LEDGER	CONTEXT_KW	**「查無(R-G13)」為 0**：其須三要件皆滿足並登 `forms/LOOKUP_MISSES.md`（R-G14）；
features/vsm_v42/docs/upstream/03_signal_atlantis.md	148	R-G13	LEDGER	CONTEXT_KW	| 查無(R-G13) | 0 | 0 | 0 | 0 | 0 | 0 |
features/vsm_v42/docs/upstream/04_p3_framework.md	87	R-G13	LEDGER	CONTEXT_KW	| 查無(R-G13) | 0 | — | — | — | — | — |
features/vsm_v42/docs/upstream/04_p3_framework.md	138	R-G15	AMBIGUOUS	NO_KW	—— 早於本線。**照辦即覆寫他線之正確記載**（FO 第 8.5 節之三：不越權；R-G15 之記載真實性）。
features/vsm_v42/docs/upstream/04_p3_framework.md	141	R-G15	AMBIGUOUS	NO_KW	`> **使用中之 feature（R-G15 反向記載）**` 行**追加** `vsm_v42`／`vsm_v43`，
features/vsm_v42/docs/upstream/04_p3_framework.md	148	R-G13	AMBIGUOUS	NO_KW	| `SR24 Market Config v1.6` | **0 命中** —— 與 power 同，屬 (d) 之預期範圍，**非缺漏**（R-G13）；本線 251 名對該分頁零交集，登記為已查之檔 |
features/vsm_v42/docs/upstream/04_p3_framework.md	352	R-G15	AMBIGUOUS	NO_KW	| `forms/FORMS.md` | 三條目補 R-G15 反向記載；§範圍限制 加註失效（**本包例外授權此一檔**） |
features/vsm_v42/feature.yaml	5	R-G27	FO	CONTEXT_KW	# 下放包 00 §五 W-1。來源以 `sources/` 之 doc_id 引用（R-G27）——
features/vsm_v42/feature.yaml	18	R-G27	FO	CONTEXT_KW	# R-G27 之 doc_id ↔ `sources/MANIFEST.tsv`（W-2 落列）。
features/vsm_v42/feature.yaml	29	R-G25	AMBIGUOUS	NO_KW	# （R-G25：xlsx 只准在此改）；R-VL1「BLANK 起建」。W-2 後產生。
features/vsm_v43/.gitignore	4	R-G25	AMBIGUOUS	NO_KW	# 036 母本之工作副本（落點依 R-G25 為 sandbox/）。與 forms/*、
features/vsm_v43/ANOMALIES.md	28	R-G28	AMBIGUOUS	NO_KW	- **影響**：W-2（sources 落檔／sha／R-G28）、W-3（recon）、W-4（SYSRA 分層預查）、
features/vsm_v43/ANOMALIES.md	114	R-G27	FO	CONTEXT_KW	R-G27 之「raw 為權威、extracted 為衍生物」仍成立，故不阻塞：W-5 直讀 `raw/` 之
features/vsm_v43/RECON.md	22	R-G27	AMBIGUOUS	NO_KW	## 2. 素材與 sha256（R-G27 落點）
features/vsm_v43/RECON.md	107	R-G13	LEDGER	CONTEXT_KW	| 結果值域 | `解得 \| 訊息名不符(R-13) \| 未解得（CAN-C DBC 未到件） \| 未解得(止於段1) \| 未解得(止於段2) \| B-1 衝突 \| UI路徑(R-P375b) \| PROXI路徑(R-P375b/c) \| UI+PROXI 雙路徑 \| 查無(R-G13)`；`段3待ATL-Mi DBC` 隨到件作廢 | R-VT14(a)／R-VT15(d) |
features/vsm_v43/RULINGS.md	3	R-G23	FO	CONTEXT_KW	Feature slug：`vsm_v43`。條號系列 **`R-VT`**（本線單一來源，R-G23 live 取號）。
features/vsm_v43/RULINGS.md	38	R-G13	AMBIGUOUS	BOTH_KW(1/1)	(b) 併採 PM 之三條（引用制 R-G13，執行層自 features/power/RULINGS.md 讀原文）：
features/vsm_v43/RULINGS.md	83	R-G24	AMBIGUOUS	NO_KW	投遞區 _intake/Vehicle_Setup_VF665/（與 vsm_v42 共用投遞區，落點分開；R-G24 已建妥實測）。
features/vsm_v43/RULINGS.md	84	R-G27	FO	CONTEXT_KW	原檔落點 sources/raw/<doc_id>/，feature.yaml 以 doc_id 引用（R-G27）。
features/vsm_v43/RULINGS.md	147	R-G13	LEDGER	CONTEXT_KW	(c) `signal_chain_v43.tsv` 之「查無(R-G13)」102 列標籤改「未解得(止於段1)」；
features/vsm_v43/RULINGS.md	148	R-G13	LEDGER	CONTEXT_KW	「查無(R-G13)」僅於三要件皆滿足且已登 forms/LOOKUP_MISSES.md 時用。
features/vsm_v43/RULINGS.md	152	R-G28	AMBIGUOUS	NO_KW	(e) #1 docx 之 `word/media/image1.wmf`：列 P3 待辦，於 framework 鎖定前轉圖一看；不施作 R-G28 二欄表。
features/vsm_v43/data/signal_chain_v43.tsv	2	R-G13	LEDGER	CONTEXT_KW	"Ambient_Lighting_level_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	3	R-G13	LEDGER	CONTEXT_KW	"AppPrivacyMode_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	4	R-G13	LEDGER	CONTEXT_KW	"App_ClearPersonalData_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	5	R-G13	LEDGER	CONTEXT_KW	"App_PrivacyMode_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	6	R-G13	LEDGER	CONTEXT_KW	"App_RestoreApp_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	7	R-G13	LEDGER	CONTEXT_KW	"App_RestoreDefaultSetting_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	8	R-G13	LEDGER	CONTEXT_KW	"AudioRepetition.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	9	R-G13	LEDGER	CONTEXT_KW	"Auto_High_Beam_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	10	R-G13	LEDGER	CONTEXT_KW	"Auto_Park_Brake_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	11	R-G13	LEDGER	CONTEXT_KW	"Auto_Unlock_Door_Exit_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	13	R-G13	LEDGER	CONTEXT_KW	"BRAKE1.VehicleSpeedVSOSigFailSts	CAN			BRAKE1.VehicleSpeedVSOSigFailSts		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	15	R-G13	LEDGER	CONTEXT_KW	"ClearPersonalData_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	16	R-G13	LEDGER	CONTEXT_KW	"Consumption_Unit_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	17	R-G13	LEDGER	CONTEXT_KW	"Cornering_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	18	R-G13	LEDGER	CONTEXT_KW	"DRL_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	19	R-G13	LEDGER	CONTEXT_KW	"Day1_Setting.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	20	R-G13	LEDGER	CONTEXT_KW	"Day1_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	21	R-G13	LEDGER	CONTEXT_KW	"Day2_Setting.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	22	R-G13	LEDGER	CONTEXT_KW	"Day2_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	23	R-G13	LEDGER	CONTEXT_KW	"Distance_Unit_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	24	R-G13	LEDGER	CONTEXT_KW	"External_Light_Sensor_Level.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	25	R-G13	LEDGER	CONTEXT_KW	"External_Light_Sensor_Level_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	26	R-G13	LEDGER	CONTEXT_KW	"FOTA_State.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	27	R-G13	LEDGER	CONTEXT_KW	"FSCWPlus_Activation_Mode_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	28	R-G13	LEDGER	CONTEXT_KW	"FSCWPlus_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	29	R-G13	LEDGER	CONTEXT_KW	"Flash_Light_With_Lock_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	30	R-G13	LEDGER	CONTEXT_KW	"GPS_Automatic_Time_Adj_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	31	R-G13	LEDGER	CONTEXT_KW	"GPS_Automatic_Time_Adj_Setup.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	32	R-G13	LEDGER	CONTEXT_KW	"Geolocation_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	33	R-G13	LEDGER	CONTEXT_KW	"GreetingLights_Enable.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	34	R-G13	LEDGER	CONTEXT_KW	"Headlights_Off_Delay_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	35	R-G13	LEDGER	CONTEXT_KW	"Hour1_Setting.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	36	R-G13	LEDGER	CONTEXT_KW	"Hour1_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	37	R-G13	LEDGER	CONTEXT_KW	"Hour2_Setting.Info	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	38	R-G13	LEDGER	CONTEXT_KW	"Hour2_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	39	R-G13	LEDGER	CONTEXT_KW	"Hour_Mode_Setting.Req	內部					查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	46	R-G13	LEDGER	CONTEXT_KW	"IPC_VEHICLE_SETUP.CorneringLightsEnable	CAN			IPC_VEHICLE_SETUP.CorneringLightsEnable		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	70	R-G13	LEDGER	CONTEXT_KW	"IPC_VEHICLE_SETUP2.EPB_Maintenance_Fdbk	CAN			IPC_VEHICLE_SETUP2.EPB_Maintenance_Fdbk		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	77	R-G13	LEDGER	CONTEXT_KW	"IPC_VEHICLE_SETUP2.RainSensorSensibility	CAN			IPC_VEHICLE_SETUP2.RainSensorSensibility		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	78	R-G13	LEDGER	CONTEXT_KW	"IPC_VEHICLE_SETUP2.TyrePressureUnit	CAN			IPC_VEHICLE_SETUP2.TyrePressureUnit		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	79	R-G13	LEDGER	CONTEXT_KW	"IPC_VEHICLE_SETUP3.SoundHornLockUnlock	CAN			IPC_VEHICLE_SETUP3.SoundHornLockUnlock		查無(R-G13)"
features/vsm_v43/data/signal_chain_v43.tsv	80	R-G13	LEDGER	CONTEXT_KW	"LDW_Intensity_Setting.Req	內部					查無(R-G13)"
