swe_id	family	src_ref	title	desc
SWE1-VC-ThreeStagesHeatedSeat-098	HeatedSeat	SYS-RA-CFTS044-258	Three Stages Heated Seat	"HW supplier shall notify the STATUS_CSWM.FL_HS_STATFailSts signal via the VHAL interface.
CarPropertyService shall receive the STATUS_CSWM.FL_HS_STATFailSts signal and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
Regardless of the value of $HeatedSeatFL$, if $STATUS_CSWM.FL_HS_STATFailSts$ = [Fail_Present], the HMI shall update the relative icon on TLM_Display.GUI according to the TLM HMI Document."
SWE1-VC-ThreeStagesHeatedSeat-099	HeatedSeat	SYS-RA-CFTS044-259	Three Stages Heated Seat	"HW supplier shall notify the STATUS_CSWM.FR_HS_STATFailSts signal via the VHAL interface.
CarPropertyService shall receive the STATUS_CSWM.FR_HS_STATFailSts signal and send that to CarPropertyManager via Interface.
CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
The HMI layer shall evaluate the received signal.
Regardless of the value of $HeatedSeatFR$, if $STATUS_CSWM.FR_HS_STATFailSts$ = [Fail_Present], the HMI shall update the relative icon on TLM_Display.GUI according to the TLM HMI Document."
SWE1-VC-HeatedSteeringWheel-001	Heated Steering Wheel	SYS-RA-CFTS044-092	Heated Steering Wheel	Heated Steering Wheel
SWE1-VC-HeatedSteeringWheel-002	Heated Steering Wheel	SYS-RA-CFTS044-093	Heated Steering Wheel	The heated steering wheel button will allow the customer to turn on and off the heated or The system shall allow the user to turn the Heated Steering Wheel ON and OFF via the dedicated button steering wheel.
SWE1-VC-HeatedSteeringWheel-003	Heated Steering Wheel	SYS-RA-CFTS044-094	Heated Steering Wheel	"The HW supplier shall notify the system wake-up and relevant ignition/BH-CAN status signals via the VHAL interface.
CarPropertyService shall receive the wake-up indication from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the wake-up status to the HMI layer via API interfaces (get/set methods).
The HMI layer shall detect the HU wake-up condition based on the received signals.
Upon HU wake-up on the BH-CAN bus, the HMI shall:
Initialize the Heated Steering Wheel state to OFF
Update the stored state accordingly
Reflect the OFF status on the display (if applicable)"
SWE1-VC-HeatedSteeringWheel-004	Heated Steering Wheel	SYS-RA-CFTS044-095	Heated Steering Wheel	"The HW supplier shall notify the $Heated_Steering_Levels$ and $HSW_Stat$ signals via the VHAL interface.
CarPropertyService shall receive the $Heated_Steering_Levels$ and $HSW_Stat$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $Heated_Steering_Levels$ and $HSW_Stat$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $Heated_Steering_Levels$ signal to determine the supported Heated Steering Wheel configuration.
When $Heated_Steering_Levels$ = [1_Level], the HMI shall interpret the $HSW_Stat$ signal as follows:
If $HSW_Stat$ = [OFF], the HMI shall:
Set the Heated Steering Wheel state to OFF
Update the display accordingly
If $HSW_Stat$ = [ON], the HMI shall:
Set the Heated Steering Wheel state to ON (HI)
Update the display accordingly
Any other value of $HSW_Stat$ shall be considered invalid by the HMI and handled according to the defined error handling mechanism."
SWE1-VC-HeatedSteeringWheel-005	Heated Steering Wheel	SYS-RA-CFTS044-096	Heated Steering Wheel	"The HW supplier shall notify the $Heated_Steering_Levels$ and $HSW_Stat_2$ signals via the VHAL interface.
CarPropertyService shall receive the $Heated_Steering_Levels$ and $HSW_Stat_2$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $Heated_Steering_Levels$ and $HSW_Stat_2$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $Heated_Steering_Levels$ signal to determine the supported Heated Steering Wheel configuration.
When $Heated_Steering_Levels$ = [3 Levels], the HMI shall interpret the $HSW_Stat_2$ signal as follows:
If $HSW_Stat_2$ = [HSW_OFF], the HMI shall:
Set the Heated Steering Wheel state to OFF
Update the display accordingly
If $HSW_Stat_2$ = [HSW_LO], the HMI shall:
Set the Heated Steering Wheel state to LOW
Update the display accordingly
If $HSW_Stat_2$ = [HSW_MED], the HMI shall:
Set the Heated Steering Wheel state to MEDIUM
Update the display accordingly
If $HSW_Stat_2$ = [HSW_HI], the HMI shall:
Set the Heated Steering Wheel state to HIGH
Update the display accordingly
Any other value of $HSW_Stat_2$ shall be considered invalid by the HMI and handled according to the defined error handling mechanism."
SWE1-VC-HeatedSteeringWheel-006	Heated Steering Wheel	SYS-RA-CFTS044-097	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal.
If an invalid or unsupported value of $HSW_Stat_2$ is received, the HMI shall:
Ignore the invalid signal
Maintain the previously stored Heated Steering Wheel state
Not update the display based on the invalid value"
SWE1-VC-HeatedSteeringWheel-007	Heated Steering Wheel	SYS-RA-CFTS044-098	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal and compare it with the currently stored Heated Steering Wheel state.
If the received $HSW_Stat_2$ value differs from the stored state, the HMI shall:
Update the stored Heated Steering Wheel state with the new value
Update the display to reflect the new state
If the received $HSW_Stat_2$ value is the same as the stored state, the HMI shall:
Not perform any update to the stored state
Not trigger any display change"
SWE1-VC-HeatedSteeringWheel-008	Heated Steering Wheel	SYS-RA-CFTS044-099	Heated Steering Wheel	"The HW supplier shall notify the $Hybrid_Type$ and $PrplsnSysAtv$ signals via the VHAL interface.
CarPropertyService shall receive the $Hybrid_Type$ and $PrplsnSysAtv$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $Hybrid_Type$ and $PrplsnSysAtv$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $Hybrid_Type$ and $PrplsnSysAtv$ signals.
If $Hybrid_Type$ = [PHEV OR BEV OR HEV OR REPB OR FCEV] and $PrplsnSysAtv$ = [Not Active], the HMI shall:
Disable the Heated Steering Wheel control (switch/button)
Display the Heated Steering Wheel switch in a greyed-out (inactive) state
If the above condition is not met, the HMI shall:
Enable the Heated Steering Wheel control
Display the switch in an active/selectable state"
SWE1-VC-HeatedSteeringWheel-009	Heated Steering Wheel	SYS-RA-CFTS100	Heated Steering Wheel	"The HW supplier shall notify the $EngRun_Stat$ and $Hybrid_Type$ signals via the VHAL interface.
CarPropertyService shall receive the $EngRun_Stat$ and $Hybrid_Type$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $EngRun_Stat$ and $Hybrid_Type$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $EngRun_Stat$ and $Hybrid_Type$ signals.
For vehicles not equipped with Stop-Start feature (i.e., $Hybrid_Type$ ≠ [PHEV, BEV, HEV, REPB, FCEV]) and when $EngRun_Stat$ ≠ [IDLE_STBL / UNLIMITED / LIMITED / RUN], the HMI shall:
Disable the Heated Steering Wheel control (switch/button)
Display the Heated Steering Wheel switch in a greyed-out (inactive) state
If the above condition is not met, the HMI shall:
Enable the Heated Steering Wheel control
Display the switch in an active/selectable state"
SWE1-VC-HeatedSteeringWheel-010	Heated Steering Wheel	SYS-RA-CFTS044-101	Heated Steering Wheel	"The HW supplier shall notify the $EngRun_Stat$ and $Hybrid_Type$ signals via the VHAL interface.
CarPropertyService shall receive the $EngRun_Stat$ and $Hybrid_Type$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $EngRun_Stat$ and $Hybrid_Type$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $EngRun_Stat$ and $Hybrid_Type$ signals.
For vehicles equipped with the Stop-Start feature and when
$EngRun_Stat$ ≠ [IDLE_STBL / UNLIMITED / LIMITED / RUN] and
$Hybrid_Type$ ≠ [PHEV, BEV, HEV, REPB, FCEV],
the HMI shall:
Determine the Heated Steering Wheel switch behavior based on the Stop-Start System Feature specification
Apply the switch state (enabled/disabled/greyed-out) as defined in the Stop-Start System Feature"
SWE1-VC-HeatedSteeringWheel-011	Heated Steering Wheel	SYS-RA-CFTS044-102	Heated Steering Wheel	"The HW supplier shall notify the $PowerMode$ signal via the VHAL interface.
CarPropertyService shall receive the $PowerMode$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $PowerMode$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $PowerMode$ signal.
If $PowerMode$ ≠ [Ignition run], the HMI shall:
Set the Heated Steering Wheel state to OFF
Disable the Heated Steering Wheel control (switch/button)
Display the Heated Steering Wheel switch in a greyed-out (inactive) state
If $PowerMode$ = [Ignition run], the HMI shall:
Enable the Heated Steering Wheel control
Display the switch in an active/selectable state"
SWE1-VC-HeatedSteeringWheel-012	Heated Steering Wheel	SYS-RA-CFTS044-103	Heated Steering Wheel	"The HMI layer shall detect the user interaction when the customer selects the heated steering wheel control (button press).
The HMI layer shall send a toggle request to the Framework Layer indicating a change in Heated Steering Wheel state.
The Framework Layer shall process the user request and generate an on-change command for the Heated Steering Wheel.
The Framework Layer shall forward the request to the Service Layer.
CarPropertyManager shall expose the request to CarPropertyService via the interface.
CarPropertyService shall transmit the $HSW_RQ_TGW$ signal via the VHAL interface.
The HW supplier / VHAL shall send the $HSW_RQ_TGW$ = [Pressed / PSD] signal to the CSWM within <Tsend> upon receiving the request"
SWE1-VC-HeatedSteeringWheel-013	Heated Steering Wheel	SYS-RA-CFTS044-104	Heated Steering Wheel	"The HMI layer shall detect the release of the heated steering wheel button after user interaction.
The HMI layer shall send a release indication to the Framework Layer following the initial button press event.
The Framework Layer shall process the release event and generate an on-change command indicating button release.
The Framework Layer shall forward the release request to the Service Layer.
CarPropertyManager shall expose the request to CarPropertyService via the interface.
CarPropertyService shall transmit the $HSW_RQ_TGW$ signal via the VHAL interface.
The HW supplier / VHAL shall send the $HSW_RQ_TGW$ = [NOT Pressed / NOT_PSD] signal to the CSWM within <Tsend> after the initial Pressed (PSD) signal."
SWE1-VC-HeatedSteeringWheel-014	Heated Steering Wheel	SYS-RA-CFTS044-105	Heated Steering Wheel	"The HMI layer shall detect user interaction when the customer selects to change the Heated Steering Wheel state.
The HMI layer shall send a toggle request to the Framework Layer indicating a change in Heated Steering Wheel status.
The Framework Layer shall evaluate the current $HSW_Stat_2$ value and determine the target Heated Steering Wheel state based on the toggle logic.
The Framework Layer shall generate an on-change $HSW_RQ_TGW$ request corresponding to the new desired state.
The Framework Layer shall forward the request to the Service Layer.
CarPropertyManager shall expose the request to CarPropertyService via the interface.
CarPropertyService shall transmit the $HSW_RQ_TGW$ signal via the VHAL interface.
The HW supplier / VHAL shall send the $HSW_RQ_TGW$ signal to the CSWM based on the evaluated state transition from $HSW_Stat_2$, as defined in the corresponding signal mapping."
SWE1-VC-HeatedSteeringWheel-015	Heated Steering Wheel	SYS-RA-CFTS044-106	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat$ signal.
If $HSW_Stat$ = [ON], the HMI shall:
Update the stored Heated Steering Wheel state to ON
Update the display to reflect the ON status as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-016	Heated Steering Wheel	SYS-RA-CFTS044-107	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat$ signal.
If $HSW_Stat$ = [OFF], the HMI shall:
Update the stored Heated Steering Wheel state to OFF
Update the display to reflect the OFF status as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-017	Heated Steering Wheel	SYS-RA-CFTS044-108	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal.
If $HSW_Stat_2$ = [HSW_OFF], the HMI shall:
Update the stored Heated Steering Wheel state to OFF
Update the display to reflect the OFF status as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-018	Heated Steering Wheel	SYS-RA-CFTS044-109	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal.
If $HSW_Stat_2$ = [HSW_HI], the HMI shall:
Update the stored Heated Steering Wheel state to HIGH (HI)
Update the display to reflect the HIGH level as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-019	Heated Steering Wheel	SYS-RA-CFTS044-110	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal.
If $HSW_Stat_2$ = [HSW_MED], the HMI shall:
Update the stored Heated Steering Wheel state to MEDIUM (MED)
Update the display to reflect the MEDIUM level as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-020	Heated Steering Wheel	SYS-RA-CFTS044-111	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat_2$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat_2$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat_2$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat_2$ signal.
If $HSW_Stat_2$ = [HSW_LO], the HMI shall:
Update the stored Heated Steering Wheel state to LOW (LO)
Update the display to reflect the LOW level as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-021	Heated Steering Wheel	SYS-RA-CFTS044-112	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat$ signal.
If $HSW_Stat$ = [1h: ON], the HMI shall:
Update the stored Heated Steering Wheel state to ON
Interpret the state as timed activation (1 hour duration, if applicable)
Update the display to reflect the ON status as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheel-022	Heated Steering Wheel	SYS-RA-CFTS044-113	Heated Steering Wheel	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_Stat$ signal.
If $HSW_Stat$ = [0h: OFF], the HMI shall:
Update the stored Heated Steering Wheel state to OFF
Interpret the state as no active heating duration (0h)
Update the display to reflect the OFF status as per HMI specification within <Tdisplay>"
SWE1-VC-HeatedSteeringWheelManagement-023	Heated Steering Wheel	SYS-RA-CFTS044-307	Heated Steering Wheel Management	Heated Steering Wheel Management
SWE1-VC-HeatedSteeringWheelManagement-024	Heated Steering Wheel	SYS-RA-CFTS044-308	Heated Steering Wheel Management	TLM algorithm requirements
SWE1-VC-HeatedSteeringWheelManagement-025	Heated Steering Wheel	"SYS-RA-CFTS044-309
SYS-RA-CFTS044-019"	Heated Steering Wheel Management	"The HW supplier shall notify the $Heated_Steering_Wheel$ PROXI configuration parameter via the VHAL interface.
CarPropertyService shall receive the $Heated_Steering_Wheel$ parameter from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $Heated_Steering_Wheel$ parameter to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $Heated_Steering_Wheel$ parameter to determine feature availability.
If $Heated_Steering_Wheel$ = [Present], the HMI shall:
Enable all Heated Steering Wheel related functionalities
Display the Heated Steering Wheel controls and icons as per specification
If $Heated_Steering_Wheel$ ≠ [Present], the HMI shall:
Disable all Heated Steering Wheel related functionalities
Hide or remove the Heated Steering Wheel controls and icons from the HMI"
SWE1-VC-HeatedSteeringWheelManagement-026	Heated Steering Wheel	"SYS-RA-CFTS044-310 
SYS-RA-CFTS044-020"	Heated Steering Wheel Management	"The HW supplier shall notify the $DriverSide$ signal via the VHAL interface.
CarPropertyService shall receive the $DriverSide$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $DriverSide$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $DriverSide$ signal.
If $DriverSide$ = [Left Side], the HMI shall:
Display the Heated Steering Wheel icon on the left side of the Heated/Vented Seats screen
Position the icon as per the PDO graphics specification"
SWE1-VC-HeatedSteeringWheelManagement-027	Heated Steering Wheel	"SYS-RA-CFTS044-311
SYS-RA-CFTS044-021"	Heated Steering Wheel Management	"The HW supplier shall notify the $DriverSide$ signal via the VHAL interface.
CarPropertyService shall receive the $DriverSide$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $DriverSide$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $DriverSide$ signal.
If $DriverSide$ = [Right Side], the HMI shall:
Mirror the Heated Steering Wheel icon position
Display the icon on the right side of the Heated/Vented Seats screen"
SWE1-VC-HeatedSteeringWheelManagement-028	Heated Steering Wheel	SYS-RA-CFTS044-312	Heated Steering Wheel Management	"The HW supplier shall notify the $PowerMode$ / ignition state signals via the VHAL interface.
CarPropertyService shall receive the ignition state signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the ignition state values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received ignition state signals, including:
Ignition OFF
Ignition ON
Ignition ON (Engine ON)
Ignition Pre-OFF
During the above ignition working conditions, the HMI layer shall detect user interaction when the user presses the Heated Steering Wheel icon on TLM.Display.GUI.
Upon user interaction, the HMI layer shall:
Send a request to the Framework Layer to change the Heated Steering Wheel state
The Framework Layer shall process the request and determine the target Heated Steering Wheel state based on the defined logic.
The Framework Layer shall forward the request to the Service Layer for signal transmission via VHAL.
The HMI shall update the Heated Steering Wheel icon status based on the resulting state, following the defined state transition logic."
SWE1-VC-HeatedSteeringWheelManagement-029	Heated Steering Wheel	SYS-RA-CFTS044-313	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_Stat$ and $HSW_StatFailSts$ signals via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ and $HSW_StatFailSts$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ and $HSW_StatFailSts$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall detect user interaction when the Heated Steering Wheel is requested (SteeringWheelHeating.Req = Requested) and forward the request to the Framework Layer.
The Framework Layer shall evaluate the following conditions:
$HSW_Stat$ = OFF
STATUS_CSWM.$HSW_StatFailSts$ = Fail_Not_Present
SteeringWheelHeating.Req = Requested
If all the above conditions are satisfied, the Framework Layer shall:
Set TELEMATIC_VEHICLE_SETUP.HSW_Cmd_Tlm = ON
The Framework Layer shall forward the command to the Service Layer.
CarPropertyService shall transmit the HSW_Cmd_Tlm signal via the VHAL interface to the target ECU (e.g., CSWM)."
SWE1-VC-HeatedSteeringWheelManagement-030	Heated Steering Wheel	SYS-RA-CFTS044-314	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_Stat$ and $HSW_StatFailSts$ signals via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ and $HSW_StatFailSts$ signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ and $HSW_StatFailSts$ values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall detect user interaction when the Heated Steering Wheel is requested (SteeringWheelHeating.Req = Requested) and forward the request to the Framework Layer.
The Framework Layer shall evaluate the following conditions:
$HSW_Stat$ = ON
STATUS_CSWM.$HSW_StatFailSts$ = Fail_Not_Present
SteeringWheelHeating.Req = Requested
If all the above conditions are satisfied, the Framework Layer shall:
Set TELEMATIC_VEHICLE_SETUP.HSW_Cmd_Tlm = OFF
The Framework Layer shall forward the command to the Service Layer.
CarPropertyService shall transmit the HSW_Cmd_Tlm signal via the VHAL interface to the target ECU (e.g., CSWM)."
SWE1-VC-HeatedSteeringWheelManagement-031	Heated Steering Wheel	SYS-RA-CFTS044-315	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_StatFailSts$ signal (e.g., STATUS_CSWM.FL_HS_STATFailSts) via the VHAL interface.
CarPropertyService shall receive the $HSW_StatFailSts$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_StatFailSts$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall detect user interaction when the Heated Steering Wheel is requested (SteeringWheelHeating.Req = Requested) and forward the request to the Framework Layer.
The Framework Layer shall evaluate the following condition:
STATUS_CSWM.FL_HS_STATFailSts = Fail_Present
If the above condition is satisfied, the Framework Layer shall:
Inhibit sending any Heated Steering Wheel command request
The Framework Layer shall notify the HMI layer about the failure condition.
The HMI layer shall:
Display an informative popup message related to the failure
Render the popup as per the TLM HMI Document specification"
SWE1-VC-HeatedSteeringWheelManagement-032	Heated Steering Wheel	SYS-RA-CFTS044-316	Heated Steering Wheel Management	"The HW supplier shall notify the $PowerMode$, $EngRun_Stat$, and Heated Steering Wheel state signals ($HSW_Stat$ / $HSW_Stat_2$) via the VHAL interface.
CarPropertyService shall receive the $PowerMode$, $EngRun_Stat$, and Heated Steering Wheel state signals from VHAL and forward them to CarPropertyManager via the interface.
CarPropertyManager shall expose these signal values to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received signals and determine the current vehicle operating condition.
When the system is in Ignition ON – Engine ON working condition, and no user interaction is detected on the TLM_Display.GUI:
The HMI layer shall monitor incoming Heated Steering Wheel state updates ($HSW_Stat$ / $HSW_Stat_2$)
If the Heated Steering Wheel state changes due to external inputs (e.g., ECU update), the HMI shall:
Update the Heated Steering Wheel icon state accordingly
Ensure the displayed icon reflects the latest received state"
SWE1-VC-HeatedSteeringWheelManagement-033	Heated Steering Wheel	SYS-RA-CFTS044-317	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the Framework layer via API interfaces.
The Framework Layer shall monitor the $HSW_Stat$ signal for state changes.
If $HSW_Stat$ transitions to [ON], the Framework Layer shall:
Set TELEMATIC_VEHICLE_SETUP.HSW_Cmd_Tlm = ON
The Framework Layer shall forward the command to the Service Layer.
CarPropertyService shall transmit the HSW_Cmd_Tlm signal via the VHAL interface to the target ECU (e.g., CSWM)."
SWE1-VC-HeatedSteeringWheelManagement-034	Heated Steering Wheel	SYS-RA-CFTS044-318	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_Stat$ signal via the VHAL interface.
CarPropertyService shall receive the $HSW_Stat$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_Stat$ value to the Framework layer via API interfaces.
The Framework Layer shall monitor the $HSW_Stat$ signal for state changes.
If $HSW_Stat$ = [OFF], the Framework Layer shall:
Set TELEMATIC_VEHICLE_SETUP.HSW_Cmd_Tlm = OFF
The Framework Layer shall forward the command to the Service Layer.
CarPropertyService shall transmit the HSW_Cmd_Tlm signal via the VHAL interface to the target ECU (e.g., CSWM)."
SWE1-VC-HeatedSteeringWheelManagement-035	Heated Steering Wheel	SYS-RA-CFTS044-319	Heated Steering Wheel Management	"The HW supplier shall notify the $HSW_StatFailSts$ signal (e.g., STATUS_CSWM.HSW_StatFailSts) via the VHAL interface.
CarPropertyService shall receive the $HSW_StatFailSts$ signal from VHAL and forward it to CarPropertyManager via the interface.
CarPropertyManager shall expose the $HSW_StatFailSts$ value to the HMI layer via API interfaces (get/set methods).
The HMI layer shall evaluate the received $HSW_StatFailSts$ signal.
If $HSW_StatFailSts$ transitions to [Fail_Present], the HMI shall:
Override the current Heated Steering Wheel icon state, regardless of the value of $HSW_Stat$
Update the icon representation on TLM_Display.GUI according to the TLM HMI Document specification"
SWE1-VC-LeftFrontVentedSeat-001	VentedSeat	SYS-RA-CFTS044-058	Left Front Vented Seat	Left Front Vented Seat
SWE1-VC-LeftFrontVentedSeat-002	VentedSeat	SYS-RA-CFTS044-059	Left Front Vented Seat	The LF vented seat button will allow the customer to change the state of the left front vented seat from Off to a high vented level and to a low vented level._x000D_
SWE1-VC-LeftFrontVentedSeat-003	VentedSeat	SYS-RA-CFTS044-060	Left Front Vented Seat	"*HW supplier shall notify the HU wake-up event via the BH-CAN bus through the VHAL interface and provide the ventedSeatLF signal upon availability and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*CarPropertyService shall receive the wake-up indication andventedSeatLF signal and make them available to the HMI layer.
*The HMI layer shall evaluate the received event and signals and initialize the display state.
When the HU wakes up on the BH-CAN bus, the HMI shall display the Front Left vented seat as Off until a valid $VentedSeatFL$ status is received from CAN."""
SWE1-VC-LeftFrontVentedSeat-004	VentedSeat	SYS-RA-CFTS044-061	Left Front Vented Seat	"*HW supplier shall notify the $VentedSeatFL$ signal via the VHAL interface.
*CarPropertyService shall receive the $VentedSeatFL$ signal from VHAL and send that to CarPropertyManager via Interface.
*CarPropertyManager will expose that value to HMI layer via API interface as get/set methods.
*The HMI layer shall evaluate the received signal and determine the supported vented seat levels.
*For vehicles with two states (i.e. LO and HI), the HU shall implement the following requirements
*The HMI shall interpret the $VentedSeatFL$ signal as follows:
If $VentedSeatFL$ = [Vented Seat Off / VS_OFF]
If $VentedSeatFL$ = [Vented Seat Low / VS_LO]
If $VentedSeatFL$ = [Vented Seat High / VS_HI]
Any other value of $VentedSeatFL$ shall be considered invalid by the HMI."
